Date,Open,High,Low,Close
2021-06-21,74.205,74.275,74.08,74.1
2021-06-22,74.175,74.394,74.055,74.36
2021-06-23,74.26,74.391,74.143,74.275
2021-06-24,74.205,74.255,74.141,74.141
2021-06-25,74.142,74.2425,74.136,74.164
2021-06-28,74.2525,74.265,74.173,74.191
2021-06-29,74.27,74.308,74.2,74.22
2021-06-30,74.23,74.465,74.23,74.324
2021-07-01,74.37,74.6225,74.335,74.549
2021-07-02,74.703,74.87,74.6575,74.745
2021-07-05,74.54,74.547,74.31,74.316
2021-07-06,74.275,74.615,74.24,74.548
2021-07-07,74.629,74.79,74.575,74.615
2021-07-08,74.813,74.84,74.6525,74.721
2021-07-09,74.67,74.673,74.571,74.635
2021-07-12,74.49,74.592,74.407,74.575
2021-07-13,74.495,74.505,74.405,74.474
2021-07-14,74.5625,74.6475,74.52,74.579
2021-07-15,74.475,74.558,74.438,74.54
2021-07-16,74.53,74.66,74.5075,74.56
2021-07-19,74.733,74.92,74.725,74.87
2021-07-20,74.94,74.946,74.547,74.615
2021-07-22,74.455,74.5,74.301,74.465
2021-07-23,74.55,74.57,74.375,74.4
2021-07-26,74.43,74.515,74.4025,74.423
2021-07-27,74.35,74.54,74.35,74.46
2021-07-28,74.433,74.485,74.333,74.3725
2021-07-29,74.3225,74.325,74.223,74.2825
2021-07-30,74.305,74.446,74.265,74.41
2021-08-02,74.375,74.425,74.3175,74.338
2021-08-03,74.336,74.34,74.216,74.2775
2021-08-04,74.134,74.24,74.079,74.185
2021-08-05,74.153,74.282,74.15,74.167
2021-08-06,74.0925,74.2125,74.0925,74.15
2021-08-09,74.213,74.289,74.208,74.269
2021-08-10,74.4,74.466,74.3325,74.425
2021-08-11,74.435,74.483,74.37,74.452
2021-08-12,74.248,74.33,74.231,74.2525
2021-08-13,74.289,74.321,74.2375,74.24
2021-08-16,74.282,74.282,74.113,74.166
2021-08-17,74.23,74.3475,74.205,74.345
2021-08-18,74.3,74.315,74.235,74.235
2021-08-19,74.356,74.454,74.306,74.354
2021-08-20,74.39,74.473,74.366,74.3875
2021-08-23,74.2725,74.304,74.2075,74.2075
2021-08-24,74.105,74.214,74.1,74.19
2021-08-25,74.195,74.3,74.193,74.2375
2021-08-26,74.211,74.265,74.184,74.2175
2021-08-27,74.174,74.199,73.659,73.659
2021-08-30,73.45,73.54,73.2075,73.263
2021-08-31,73.25,73.273,72.962,72.996
2021-09-01,73.045,73.15,72.916,73.0825
2021-09-02,73.045,73.121,72.943,73.065
2021-09-03,73.045,73.145,73.01,73.015
2021-09-06,73.0325,73.119,73.025,73.1025
2021-09-07,73.1175,73.456,73.11,73.425
2021-09-08,73.483,73.704,73.483,73.585
2021-09-09,73.765,73.855,73.4875,73.496
2021-09-13,73.63,73.74,73.566,73.6775
2021-09-14,73.6125,73.6975,73.566,73.68
2021-09-15,73.685,73.728,73.466,73.485
2021-09-16,73.51,73.52,73.335,73.512
2021-09-17,73.475,73.545,73.416,73.475
2021-09-20,73.805,73.805,73.62,73.7375
2021-09-21,73.6025,73.685,73.58,73.61
2021-09-22,73.7,73.928,73.655,73.86
2021-09-23,73.785,73.8275,73.594,73.625
2021-09-24,73.78,73.78,73.625,73.685
2021-09-27,73.68,73.835,73.61,73.835
2021-09-28,73.782,74.12,73.73,74.036
2021-09-29,74.16,74.26,74.075,74.1475
2021-09-30,74.285,74.355,74.18,74.2225
2021-10-01,74.333,74.364,74.11,74.129
2021-10-04,74.155,74.3975,74.127,74.304
2021-10-05,74.62,74.625,74.415,74.445
2021-10-06,74.63,74.983,74.54,74.97
2021-10-07,74.78,74.925,74.695,74.775
2021-10-08,75.005,75.1575,74.915,74.985
2021-10-11,75.139,75.398,75.055,75.3525
2021-10-12,75.422,75.655,75.16,75.51
2021-10-13,75.31,75.505,75.2,75.3675
2021-10-14,75.27,75.36,75.196,75.25
2021-10-18,75.26,75.389,75.241,75.3425
2021-10-19,75.018,75.052,74.872,75.011
2021-10-20,75.1175,75.13,74.809,74.856
2021-10-21,74.87,74.89,74.7,74.855
2021-10-22,74.82,74.93,74.695,74.9
2021-10-25,74.964,75.1025,74.957,75.08
2021-10-26,75.021,75.164,74.912,74.912
2021-10-27,75.0025,75.085,74.881,75.045
2021-10-28,74.94,74.94,74.765,74.91
2021-10-29,74.78,74.99,74.7425,74.9
2021-11-01,74.911,75.023,74.835,74.941
2021-11-02,74.822,74.8325,74.65,74.6955
2021-11-03,74.57,74.64,74.4005,74.48
2021-11-08,74.15,74.155,73.959,74.028
2021-11-09,73.888,74.085,73.851,74.065
2021-11-10,74.1825,74.413,74.1043,74.3443
2021-11-11,74.5075,74.58,74.423,74.423
2021-11-12,74.45,74.53,74.385,74.463
2021-11-15,74.35,74.485,74.32,74.439
2021-11-16,74.505,74.505,74.285,74.365
2021-11-17,74.3778,74.407,74.2178,74.243
2021-11-18,74.182,74.326,74.025,74.296
2021-11-22,74.3725,74.51,74.368,74.378
2021-11-23,74.535,74.553,74.363,74.406
2021-11-24,74.438,74.455,74.308,74.406
2021-11-25,74.52,74.58,74.4725,74.499
2021-11-26,74.685,74.93,74.645,74.879
2021-11-29,74.966,75.145,74.966,75.083
2021-11-30,75.0375,75.194,75.02,75.119
2021-12-01,74.838,75.02,74.795,74.93
2021-12-02,74.963,75.035,74.902,74.977
2021-12-03,74.965,75.172,74.955,75.114
2021-12-06,75.2325,75.459,75.2325,75.4205
2021-12-07,75.337,75.49,75.3,75.436
2021-12-08,75.433,75.558,75.415,75.464
2021-12-09,75.485,75.587,75.468,75.571
2021-12-10,75.6525,75.847,75.615,75.692
2021-12-13,75.678,75.808,75.6675,75.777
2021-12-14,75.9275,75.94,75.831,75.879
2021-12-15,76.045,76.357,76.02,76.341
2021-12-16,76.247,76.274,76.06,76.106
2021-12-17,76.228,76.233,75.95,75.999
2021-12-20,76.19,76.19,75.835,75.882
2021-12-21,75.654,75.675,75.41,75.573
2021-12-22,75.625,75.64,75.474,75.508
2021-12-23,75.406,75.425,75.204,75.219
2021-12-24,75.167,75.175,74.969,74.977
2021-12-27,75.115,75.145,74.939,74.956
2021-12-28,74.9,74.9,74.605,74.691
2021-12-29,74.718,74.84,74.679,74.716
2021-12-30,74.623,74.648,74.358,74.406
2021-12-31,74.3225,74.3575,74.1,74.293
2022-01-03,74.4225,74.4425,74.241,74.336
2022-01-04,74.555,74.61,74.47,74.584
2022-01-05,74.48,74.54,74.294,74.381
2022-01-06,74.345,74.51,74.328,74.445
2022-01-07,74.33,74.377,74.245,74.29
2022-01-10,74.172,74.213,74.011,74.06
2022-01-11,73.91,74,73.825,73.947
2022-01-12,73.9525,74.045,73.9,73.943
2022-01-13,73.9275,73.97,73.84,73.921
2022-01-14,74.116,74.198,74.061,74.1
2022-01-17,74.34,74.36,74.218,74.249
2022-01-18,74.404,74.595,74.389,74.569
2022-01-19,74.61,74.66,74.367,74.376
2022-01-20,74.377,74.53,74.338,74.483
2022-01-21,74.53,74.55,74.34,74.355
2022-01-24,74.5183,74.68,74.5054,74.62
2022-01-25,74.7173,74.793,74.645,74.778
2022-01-26,74.706,74.9505,74.695,74.856
2022-01-27,75.205,75.305,75.033,75.125
2022-01-28,74.95,75.102,74.885,75.089
2022-01-31,74.96,75.01,74.593,74.667
2022-02-01,74.56,74.869,74.437,74.817
2022-02-02,74.7575,75.01,74.718,74.745
2022-02-03,74.775,74.91,74.7459,74.905
2022-02-04,74.69,74.77,74.664,74.664
2022-02-07,74.713,74.75,74.617,74.6999
2022-02-08,74.635,74.79,74.632,74.702
2022-02-09,74.8025,74.855,74.721,74.737
2022-02-10,74.9175,74.998,74.899,74.945
2022-02-11,75.2725,75.406,75.257,75.3088
2022-02-14,75.545,75.63,75.353,75.55
2022-02-15,75.659,75.692,75.225,75.2842
2022-02-16,75.125,75.125,74.9272,75.063
2022-02-17,75.0625,75.15,74.992,75.013
2022-02-18,74.95,74.98,74.562,74.613
2022-02-21,74.47,74.555,74.326,74.538
2022-02-22,74.805,74.989,74.667,74.697
2022-02-23,74.693,74.695,74.521,74.551
2022-02-24,75.098,75.773,75.092,75.731
2022-02-25,75.248,75.479,75.196,75.359
2022-02-28,75.53,75.616,75.283,75.313
2022-03-01,75.3153,75.7064,75.2359,75.4572
2022-03-02,75.6521,75.8503,75.6116,75.7361
2022-03-03,75.6648,75.9697,75.6513,75.9697
2022-03-04,76.0494,76.2177,76.0391,76.1676
2022-03-07,76.8874,77.1614,76.8482,77.0792
2022-03-08,76.8222,76.9698,76.7857,76.9326
2022-03-09,76.8026,76.8791,76.5406,76.6175
2022-03-10,76.1855,76.5,76.0685,76.4155
2022-03-11,76.4205,76.7275,76.3745,76.6425
2022-03-14,76.527,76.6975,76.475,76.5375
2022-03-15,76.3955,76.6825,76.3885,76.5575
2022-03-16,76.2955,76.3588,76.1735,76.24
2022-03-17,75.9005,75.9475,75.7665,75.8175
2022-03-21,76.05,76.2305,76.032,76.185
2022-03-22,76.4075,76.4355,76.095,76.1675
2022-03-23,76.1275,76.365,76.1115,76.3325
2022-03-24,76.3438,76.4075,76.2375,76.3075
2022-03-25,76.1705,76.2925,76.1455,76.21
2022-03-28,76.2975,76.3088,76.1415,76.17
2022-03-29,75.9805,76.1525,75.8895,75.9855
2022-03-30,75.6575,75.9925,75.6555,75.975
2022-03-31,75.7285,75.8325,75.6585,75.775
2022-04-01,75.8715,75.9705,75.55,75.9385
2022-04-04,75.665,75.665,75.4155,75.5525
2022-04-05,75.5355,75.5375,75.3138,75.3325
2022-04-06,75.5305,75.7855,75.4805,75.7805
2022-04-07,75.9455,75.9975,75.78,75.9662
2022-04-08,75.9665,76.0225,75.7055,75.9162
2022-04-11,75.86,76.09,75.8135,75.9675
2022-04-12,76.0055,76.1762,75.9385,76.1425
2022-04-13,76.1755,76.2655,76.1335,76.1738
2022-04-18,76.3837,76.4062,76.2038,76.265
2022-04-19,76.335,76.535,76.2538,76.5075
2022-04-20,76.3775,76.5275,76.1555,76.205
2022-04-21,76.2855,76.2875,76.09,76.1562
2022-04-22,76.2665,76.4975,76.1975,76.4762
2022-04-25,76.5925,76.7785,76.5538,76.6925
